t;s;g;el
1;3;2927;-0.26
1;3;3015;0.27
1;3;3059;0.31
1;3;3104;0.45
1;3;3115;-0.56
1;3;3145;-0.21
1;3;3170;0.2
1;3;3171;-0.46
1;3;3185;-0.62
1;3;3206;-0.26
1;3;3362;-0.23
1;3;3382;-0.25
1;3;3397;-0.04
1;3;3409;-0.23
1;3;3464;-0.16
1;3;3585;-0.52
1;3;3590;0.08
1;3;3618;-0.04
1;3;3662;-0.03
1;3;3687;0.24
1;3;3787;-0.04
1;3;3794;0.08
1;3;3819;0.17
1;3;3835;-0.1
1;3;3860;0.18
1;3;3867;0.13
1;3;3884;-0.37
1;3;3918;-0.03
1;3;3927;0
1;3;4012;-0.46
1;3;4013;0.01
1;3;4073;-0.05
1;3;4150;-0.34
1;3;4173;-0.45
1;3;4271;-0.2
1;3;4311;-0.26
1;3;4349;0.46
1;3;4475;-0.73
1;3;4522;-0.26
1;3;4527;0.05
1;3;4533;-0.65
1;3;4595;0.17
1;3;4622;-0.38
1;3;4631;-0.29
1;3;4693;0.04
1;3;4697;-0.36
1;3;4768;0.13
1;3;4799;-0.13
1;3;4803;0.1
1;3;4863;0.12
1;3;4885;-0.08
1;3;4899;0.04
1;3;4983;0.14
1;3;4984;-0.29
1;3;5004;-0.14
1;3;5216;-0.17
1;3;5227;-0.03
1;3;5260;-0.22
1;3;5269;-0.13
1;3;5477;-0.13
1;3;5498;-0.1
1;3;5526;-0.09
1;3;5575;-0.33
1;3;5589;0.01
1;3;5628;-0.18
1;3;5635;0.19
1;3;5645;0.17
1;3;5653;-0.09
1;3;5676;-0.37
1;3;5689;0.35
1;3;5753;-0.15
1;3;5807;-0.12
1;3;5824;-0.27
1;3;5886;-0.4
1;3;5924;-0.21
1;3;5927;-0.3
3;0;1;0.06
3;0;74;0.39
3;0;90;-0.07
3;0;106;0
3;0;111;0.2
3;0;127;-0.2
3;0;142;0.16
3;0;312;-0.28
3;0;363;-0.42
3;0;384;-0.37
3;0;426;-0.09
3;0;439;0.42
3;0;449;0.34
3;0;460;-0.03
3;0;473;-0.45
3;0;589;-0.03
3;0;674;-0.23
3;0;730;0.07
3;0;731;-0.15
3;0;754;-0.21
3;0;775;0
3;0;793;0
3;0;912;1.03
3;0;915;-0.22
3;0;925;0.09
3;0;930;0.45
3;0;970;0.57
3;0;980;-0.42
3;0;998;0.46
3;0;1018;-1.55
3;0;1068;0.01
3;0;1099;-0.01
3;0;1129;-0.14
3;0;1170;0
3;0;1192;-0.07
3;0;1198;-0.06
3;0;1261;0
3;0;1300;-0.01
3;0;1363;-0.54
3;0;1399;0.24
3;0;1507;0.22
3;0;1512;0.26
3;0;1550;-0.07
3;0;1604;0.09
3;0;1623;0
3;0;1626;-0.12
3;0;1665;-0.17
3;0;1769;0.42
3;0;1778;-0.44
3;0;1827;-0.46
3;0;1875;-0.16
3;0;1885;0.05
3;0;1900;0.26
3;0;1901;-0.1
3;0;1902;0.2
3;0;1903;0.18
3;0;1904;0.11
3;0;1905;0.05
3;0;1909;0.12
3;0;1961;0.18
3;0;1991;-0.18
3;0;1999;0.08
3;0;2066;-0.4
3;0;2068;0.12
3;0;2082;0.06
3;0;2099;0.12
3;0;2113;0
3;0;2114;0.13
3;0;2162;0.35
3;0;2166;0.02
3;0;2183;0.08
3;0;2192;0.35
3;0;2212;0.16
3;0;2232;0.12
3;0;2248;0.05
3;0;2296;0.45
3;0;2301;0.14
3;0;2404;0
3;0;2425;0.14
3;0;2488;0.38
3;0;2531;-0.11
3;0;2554;0.05
3;0;2626;-0.35
3;0;2634;-0.11
3;0;2696;0
3;0;2752;-0.35
3;0;2761;0.3
3;0;2767;-0.12
3;0;2795;-0.48
3;0;2802;-0.17
3;0;2927;0.34
3;0;3015;0.37
3;0;3059;-0.12
3;0;3104;0.08
3;0;3115;0
3;0;3145;0.13
3;0;3170;-0.12
3;0;3171;-0.31
3;0;3185;-0.58
3;0;3206;-0.09
3;0;3362;-0.41
3;0;3382;-0.26
3;0;3397;0.04
3;0;3409;-0.09
3;0;3464;0.3
3;0;3585;-0.14
3;0;3590;-0.2
3;0;3618;-0.12
3;0;3662;0.12
3;0;3687;-0.16
3;0;3787;-0.02
3;0;3794;0.32
3;0;3819;-0.18
3;0;3835;-0.28
3;0;3860;0.02
3;0;3867;0.1
3;0;3884;-0.46
3;0;3918;0.6
3;0;3927;0.09
3;0;4012;0.23
3;0;4013;0
3;0;4073;0.24
3;0;4150;0.2
3;0;4173;0.25
3;0;4271;-0.29
3;0;4311;-0.27
3;0;4349;0.07
3;0;4475;0.65
3;0;4522;-0.35
3;0;4527;0.05
3;0;4533;0.01
3;0;4595;-0.15
3;0;4622;0.02
3;0;4631;-0.59
3;0;4693;0.3
3;0;4697;0.05
3;0;4768;-0.15
3;0;4799;0.12
3;0;4803;0.23
3;0;4863;-0.03
3;0;4885;-0.07
3;0;4899;0.08
3;0;4983;0.02
3;0;4984;0.2
3;0;5004;0
3;0;5216;0.12
3;0;5227;0.07
3;0;5260;-0.27
3;0;5269;0
3;0;5477;-0.15
3;0;5498;0.21
3;0;5526;0.08
3;0;5575;-0.02
3;0;5589;0.06
3;0;5628;-0.08
3;0;5635;-0.04
3;0;5645;0.06
3;0;5653;0.13
3;0;5676;0
3;0;5689;0.04
3;0;5753;0.41
3;0;5807;-0.24
3;0;5824;-0.13
3;0;5886;0.11
3;0;5924;0.16
3;0;5927;-0.12
3;1;1;-0.58
3;1;74;-0.65
3;1;90;-0.68
3;1;106;-0.3
3;1;111;0
3;1;127;-0.3
3;1;142;-0.38
3;1;312;0.25
3;1;363;0.11
3;1;384;-0.48
3;1;426;0.19
3;1;439;-0.32
3;1;449;-0.25
3;1;460;-0.06
3;1;473;0.17
3;1;589;-0.19
3;1;674;0.09
3;1;730;0
3;1;731;0
3;1;754;0
3;1;775;0.16
3;1;793;0.32
3;1;912;0
3;1;915;-0.4
3;1;925;0
3;1;930;0
3;1;970;-0.16
3;1;980;-0.29
3;1;998;-0.63
3;1;1018;-0.25
3;1;1068;-0.18
3;1;1099;-0.26
3;1;1129;-0.08
3;1;1170;-0.33
3;1;1192;-0.54
3;1;1198;0.6
3;1;1261;0.11
3;1;1300;0.37
3;1;1363;0.07
3;1;1399;-0.1
3;1;1507;0.76
3;1;1512;0.12
3;1;1550;0.12
3;1;1604;-0.45
3;1;1623;-0.31
3;1;1626;0.14
3;1;1665;0.1
3;1;1769;-0.07
3;1;1778;-1.24
3;1;1827;0.14
3;1;1875;-0.36
3;1;1885;-0.12
3;1;1900;-0.08
3;1;1901;0
3;1;1902;0.16
3;1;1903;-0.47
3;1;1904;0.21
3;1;1905;-0.03
3;1;1909;-0.04
3;1;1961;0.07
3;1;1991;0.08
3;1;1999;0.27
3;1;2066;0.18
3;1;2068;-0.09
3;1;2082;-0.08
3;1;2099;-0.05
3;1;2113;-0.57
3;1;2114;-0.14
3;1;2162;0
3;1;2166;0.23
3;1;2183;-0.59
3;1;2192;-0.16
3;1;2212;0.08
3;1;2232;0.1
3;1;2248;0.01
3;1;2296;0.02
3;1;2301;-0.33
3;1;2404;0.42
3;1;2425;-0.37
3;1;2488;-0.14
3;1;2531;-0.26
3;1;2554;-0.06
3;1;2626;-0.09
3;1;2634;0
3;1;2696;0.04
3;1;2752;0.77
3;1;2761;0.08
3;1;2767;-0.29
3;1;2795;-0.32
3;1;2802;-0.03
3;1;2927;0.14
3;1;3015;-0.28
3;1;3059;-0.27
3;1;3104;-0.23
3;1;3115;0.35
3;1;3145;0.24
3;1;3170;-0.41
3;1;3171;-0.35
3;1;3185;-0.56
3;1;3206;0.51
3;1;3362;-0.28
3;1;3382;0.15
3;1;3397;-0.25
3;1;3409;0.21
3;1;3464;-0.05
3;1;3585;0.52
3;1;3590;-0.06
3;1;3618;0.83
3;1;3662;0.41
3;1;3687;-0.74
3;1;3787;0.16
3;1;3794;-0.11
3;1;3819;0.23
3;1;3835;0.14
3;1;3860;-0.57
3;1;3867;0.14
3;1;3884;0.06
3;1;3918;0.39
3;1;3927;-0.03
3;1;4012;0.95
3;1;4013;-0.47
3;1;4073;0.17
3;1;4150;-0.32
3;1;4173;0.28
3;1;4271;-0.06
3;1;4311;0.69
3;1;4349;-0.03
3;1;4475;-0.04
3;1;4522;-0.12
3;1;4527;0.01
3;1;4533;-0.19
3;1;4595;-0.05
3;1;4622;0.57
3;1;4631;0
3;1;4693;0.15
3;1;4697;-0.07
3;1;4768;0.17
3;1;4799;-0.23
3;1;4803;0
3;1;4863;0.15
3;1;4885;0.1
3;1;4899;0
3;1;4983;-0.54
3;1;4984;-0.06
3;1;5004;0.12
3;1;5216;0.5
3;1;5227;0.08
3;1;5260;0.18
3;1;5269;-0.18
3;1;5477;0.33
3;1;5498;-0.27
3;1;5526;0.35
3;1;5575;-0.11
3;1;5589;-0.11
3;1;5628;0.97
3;1;5635;0.06
3;1;5645;-0.03
3;1;5653;0.31
3;1;5676;0.07
3;1;5689;-0.21
3;1;5753;-0.31
3;1;5807;-0.17
3;1;5824;-0.13
3;1;5886;0.26
3;1;5924;-0.19
3;1;5927;-0.02
3;2;1;-0.62
3;2;74;0.67
3;2;90;0.18
3;2;106;0.58
3;2;111;-0.15
3;2;127;0.06
3;2;142;-0.43
3;2;312;-0.13
3;2;363;-0.27
3;2;384;-0.09
3;2;426;-0.06
3;2;439;0
3;2;449;-0.67
3;2;460;-0.21
3;2;473;-0.5
3;2;589;-0.67
3;2;674;0.21
3;2;730;-0.17
3;2;731;-0.43
3;2;754;-0.43
3;2;775;0.17
3;2;793;0
3;2;912;0.74
3;2;915;0
3;2;925;-0.07
3;2;930;-1.08
3;2;970;-0.21
3;2;980;-0.39
3;2;998;-0.39
3;2;1018;0.16
3;2;1068;-0.09
3;2;1099;-0.34
3;2;1129;0.29
3;2;1170;0.5
3;2;1192;-0.41
3;2;1198;-0.02
3;2;1261;0.06
3;2;1300;0.27
3;2;1363;0.01
3;2;1399;0.53
3;2;1507;-0.36
3;2;1512;0.27
3;2;1550;0.39
3;2;1604;0.31
3;2;1623;0.37
3;2;1626;0.29
3;2;1665;0.03
3;2;1769;-0.05
3;2;1778;0.46
3;2;1827;-0.04
3;2;1875;-0.2
3;2;1885;0.26
3;2;1900;-0.47
3;2;1901;-0.16
3;2;1902;0.14
3;2;1903;-0.08
3;2;1904;-0.17
3;2;1905;0.17
3;2;1909;0.35
3;2;1961;-0.5
3;2;1991;0.08
3;2;1999;0.11
3;2;2066;0.26
3;2;2068;0.37
3;2;2082;-0.03
3;2;2099;0.41
3;2;2113;0.73
3;2;2114;-0.14
3;2;2162;0.2
3;2;2166;-0.11
3;2;2183;-0.51
3;2;2192;-0.31
3;2;2212;0.2
3;2;2232;0.01
3;2;2248;-0.49
3;2;2296;-0.11
3;2;2301;-0.14
3;2;2404;0.15
3;2;2425;-0.32
3;2;2488;0.57
3;2;2531;0.14
3;2;2554;-0.05
3;2;2626;-0.19
3;2;2634;0.41
3;2;2696;0.01
3;2;2752;-0.07
3;2;2761;0.22
3;2;2767;-0.23
3;2;2795;0.04
3;2;2802;0.27
3;2;2927;0.61
3;2;3015;-0.08
3;2;3059;-0.53
3;2;3104;-0.13
3;2;3115;-0.13
3;2;3145;-0.14
3;2;3170;-0.3
3;2;3171;-0.44
3;2;3185;0.65
3;2;3206;-0.3
3;2;3362;-0.52
3;2;3382;-0.09
3;2;3397;0.46
3;2;3409;-0.18
3;2;3464;0.1
3;2;3585;-0.15
3;2;3590;-0.24
3;2;3618;0
3;2;3662;0.12
3;2;3687;0.21
3;2;3787;-0.31
3;2;3794;0.38
3;2;3819;0.11
3;2;3835;0.02
3;2;3860;0.04
3;2;3867;0.1
3;2;3884;0.23
3;2;3918;0.19
3;2;3927;-0.25
3;2;4012;0.42
3;2;4013;-0.28
3;2;4073;-0.23
3;2;4150;-0.46
3;2;4173;-0.25
3;2;4271;0.09
3;2;4311;-0.02
3;2;4349;0.5
3;2;4475;0.69
3;2;4522;-0.2
3;2;4527;-0.05
3;2;4533;0.5
3;2;4595;-0.31
3;2;4622;0.05
3;2;4631;-0.13
3;2;4693;-0.47
3;2;4697;0.01
3;2;4768;-0.17
3;2;4799;-0.32
3;2;4803;0.06
3;2;4863;0.05
3;2;4885;-0.36
3;2;4899;0.2
3;2;4983;1.04
3;2;4984;-0.17
3;2;5004;0.21
3;2;5216;-0.53
3;2;5227;-0.63
3;2;5260;1.07
3;2;5269;-0.19
3;2;5477;-0.01
3;2;5498;-0.08
3;2;5526;0.03
3;2;5575;0.01
3;2;5589;0.3
3;2;5628;-0.03
3;2;5635;-0.12
3;2;5645;0.03
3;2;5653;-0.03
3;2;5676;0.2
3;2;5689;0.02
3;2;5753;-0.21
3;2;5807;0.01
3;2;5824;0.37
3;2;5886;0.12
3;2;5924;-0.13
3;2;5927;-0.07
3;3;1;0.35
3;3;74;-0.27
3;3;90;-0.82
3;3;106;0.2
3;3;111;-0.47
3;3;127;-0.11
3;3;142;0.37
3;3;312;-0.12
3;3;363;-0.44
3;3;384;-0.03
3;3;426;-0.27
3;3;439;0.43
3;3;449;-0.08
3;3;460;-0.24
3;3;473;0.07
3;3;589;-0.07
3;3;674;0.71
3;3;730;0.28
3;3;731;-0.21
3;3;754;0.08
3;3;775;0
3;3;793;0
3;3;912;-0.11
3;3;915;-0.17
3;3;925;-0.69
3;3;930;0.19
3;3;970;0.01
3;3;980;0.18
3;3;998;-0.01
3;3;1018;0.31
3;3;1068;0.11
3;3;1099;-0.13
3;3;1129;-0.32
3;3;1170;0.36
3;3;1192;0.03
3;3;1198;0.19
3;3;1261;-0.04
3;3;1300;-0.48
3;3;1363;0.52
3;3;1399;-0.19
3;3;1507;0.14
3;3;1512;0.06
3;3;1550;-0.09
3;3;1604;0.03
3;3;1623;0
3;3;1626;0.35
3;3;1665;0.5
3;3;1769;0.09
3;3;1778;-0.17
3;3;1827;0
3;3;1875;0.18
3;3;1885;0.09
3;3;1900;-0.29
3;3;1901;0.08
3;3;1902;-0.11
3;3;1903;-0.04
3;3;1904;0
3;3;1905;0.26
3;3;1909;0.05
3;3;1961;-0.04
3;3;1991;0.07
3;3;1999;-0.03
3;3;2066;0.43
3;3;2068;0.1
3;3;2082;0.01
3;3;2099;0.31
3;3;2113;0.59
3;3;2114;0.47
3;3;2162;-0.04
3;3;2166;0.45
3;3;2183;-0.13
3;3;2192;-0.21
3;3;2212;-0.18
3;3;2232;0.3
3;3;2248;0.3
3;3;2296;-0.37
3;3;2301;0.06
3;3;2404;0.28
3;3;2425;0.19
3;3;2488;0.15
3;3;2531;0
3;3;2554;0.32
3;3;2626;0.16
3;3;2634;0.01
3;3;2696;0
3;3;2752;-0.05
3;3;2761;-0.3
3;3;2767;0.13
3;3;2795;0.46
3;3;2802;-0.08
3;3;2927;-0.21
3;3;3015;-0.43
3;3;3059;0.22
3;3;3104;0.01
3;3;3115;0.06
3;3;3145;0.63
3;3;3170;-0.1
3;3;3171;-0.4
3;3;3185;0.02
3;3;3206;0.27
3;3;3362;-0.43
3;3;3382;-0.5
3;3;3397;0.4
3;3;3409;0.25
3;3;3464;0.35
3;3;3585;0.98
3;3;3590;-0.35
3;3;3618;-0.09
3;3;3662;0.15
3;3;3687;-0.03
3;3;3787;0.24
3;3;3794;-0.14
3;3;3819;-0.19
3;3;3835;-0.33
3;3;3860;-0.22
3;3;3867;-0.08
3;3;3884;-0.37
3;3;3918;-0.15
3;3;3927;0.19
3;3;4012;0.1
3;3;4013;-0.2
3;3;4073;0.06
3;3;4150;0.12
3;3;4173;-0.39
3;3;4271;-0.36
3;3;4311;0.54
3;3;4349;-0.23
3;3;4475;0.12
3;3;4522;0.32
3;3;4527;0.34
3;3;4533;-0.17
3;3;4595;0.2
3;3;4622;0.55
3;3;4631;0.09
3;3;4693;-0.07
3;3;4697;0.46
3;3;4768;-0.21
3;3;4799;0.11
3;3;4803;-0.31
3;3;4863;0.13
3;3;4885;-0.08
3;3;4899;0.21
3;3;4983;-0.14
3;3;4984;0.08
3;3;5004;0.5
3;3;5216;-0.41
3;3;5227;0.28
3;3;5260;-0.12
3;3;5269;0.21
3;3;5477;0.23
3;3;5498;-0.06
3;3;5526;-0.23
3;3;5575;-0.14
3;3;5589;0.2
3;3;5628;-0.32
3;3;5635;0.23
3;3;5645;0.35
3;3;5653;-0.09
3;3;5676;-0.25
3;3;5689;0.34
3;3;5753;0.37
3;3;5807;0.24
3;3;5824;-0.07
3;3;5886;-0.28
3;3;5924;-0.34
3;3;5927;0.62
4;0;1;0.04
4;0;74;0.17
4;0;90;0.2
4;0;106;-0.19
4;0;111;0.28
4;0;127;-0.01
4;0;142;0.58
4;0;312;-0.26
4;0;363;0.08
4;0;384;0.11
4;0;426;0.12
4;0;439;-0.07
4;0;449;0.06
4;0;460;0.15
4;0;473;0.02
4;0;589;0.17
4;0;674;0.14
4;0;730;-0.24
4;0;731;-0.83
4;0;754;-0.01
4;0;775;-0.13
4;0;793;0
4;0;912;0.45
4;0;915;0.18
4;0;925;-0.53
4;0;930;0.36
4;0;970;-0.07
4;0;980;-0.08
4;0;998;-0.06
4;0;1018;0.12
4;0;1068;-0.19
4;0;1099;0.16
4;0;1129;-0.16
4;0;1170;-0.02
4;0;1192;-0.3
4;0;1198;0.19
4;0;1261;-0.01
4;0;1300;0
4;0;1363;-0.44
4;0;1399;0
4;0;1507;0.16
4;0;1512;0.02
4;0;1550;-0.34
4;0;1604;-0.13
4;0;1623;0
4;0;1626;-0.06
4;0;1665;0.32
4;0;1769;0.08
4;0;1778;-0.48
4;0;1827;-0.03
4;0;1875;-0.02
4;0;1885;0.42
4;0;1900;-0.56
4;0;1901;-0.39
4;0;1902;0.24
4;0;1903;0.05
4;0;1904;0.02
4;0;1905;0.19
4;0;1909;0.17
4;0;1961;-0.04
4;0;1991;-0.22
4;0;1999;0.08
4;0;2066;-0.12
4;0;2068;0.07
4;0;2082;-0.08
4;0;2099;0.06
4;0;2113;-0.15
4;0;2114;-0.19
4;0;2162;0.26
4;0;2166;0.04
4;0;2183;0.19
4;0;2192;0.28
4;0;2212;0.08
4;0;2232;-0.07
4;0;2248;-0.04
4;0;2296;0.08
4;0;2301;-0.12
4;0;2404;-0.24
4;0;2425;-0.19
4;0;2488;0.15
4;0;2531;0.1
4;0;2554;0.34
4;0;2626;-0.32
4;0;2634;-0.03
4;0;2696;0
4;0;2752;0.27
4;0;2761;0.38
4;0;2767;-0.36
4;0;2795;-0.21
4;0;2802;0.01
4;0;2927;0.42
4;0;3015;0.09
4;0;3059;-0.51
4;0;3104;0.04
4;0;3115;0.13
4;0;3145;0.22
4;0;3170;-0.04
4;0;3171;-0.09
4;0;3185;-0.68
4;0;3206;0.07
4;0;3362;0.13
4;0;3382;0.4
4;0;3397;0.03
4;0;3409;0.13
4;0;3464;-0.41
4;0;3585;-0.06
4;0;3590;-0.28
4;0;3618;0.08
4;0;3662;0
4;0;3687;-0.38
4;0;3787;0.21
4;0;3794;0.04
4;0;3819;0.17
4;0;3835;0.12
4;0;3860;-0.15
4;0;3867;0.21
4;0;3884;0.01
4;0;3918;-0.18
4;0;3927;0.32
4;0;4012;0.36
4;0;4013;-0.01
4;0;4073;-0.03
4;0;4150;-0.04
4;0;4173;0.47
4;0;4271;-0.09
4;0;4311;0.14
4;0;4349;0.35
4;0;4475;0.32
4;0;4522;-0.01
4;0;4527;-0.14
4;0;4533;0
4;0;4595;-0.25
4;0;4622;-0.14
4;0;4631;0.11
4;0;4693;0
4;0;4697;0.16
4;0;4768;-0.06
4;0;4799;0.07
4;0;4803;0.31
4;0;4863;-0.03
4;0;4885;-0.21
4;0;4899;0.16
4;0;4983;0.02
4;0;4984;0.52
4;0;5004;-0.16
4;0;5216;0.37
4;0;5227;0.13
4;0;5260;-0.14
4;0;5269;-0.1
4;0;5477;-0.04
4;0;5498;0.07
4;0;5526;0.25
4;0;5575;0.28
4;0;5589;0.11
4;0;5628;0.11
4;0;5635;-0.17
4;0;5645;0.11
4;0;5653;0.2
4;0;5676;0
4;0;5689;0.26
4;0;5753;0.11
4;0;5807;-0.03
4;0;5824;-0.15
4;0;5886;-0.04
4;0;5924;0.16
4;0;5927;-0.2
4;1;1;0.23
4;1;74;-0.01
4;1;90;0.45
4;1;106;0.11
4;1;111;0.65
4;1;127;0.73
4;1;142;0.47
4;1;312;-0.25
4;1;363;0.47
4;1;384;0
4;1;426;-0.15
4;1;439;0.56
4;1;449;-0.25
4;1;460;-0.09
4;1;473;0.72
4;1;589;-0.03
4;1;674;0.15
4;1;730;0
4;1;731;0
4;1;754;-0.25
4;1;775;0.45
4;1;793;0.01
4;1;912;0
4;1;915;0
4;1;925;0
4;1;930;0
4;1;970;0.23
4;1;980;0.57
4;1;998;0.61
4;1;1018;0.3
4;1;1068;-0.51
4;1;1099;0.31
4;1;1129;0.36
4;1;1170;0.29
4;1;1192;-0.84
4;1;1198;-0.56
4;1;1261;0.24
4;1;1300;0.32
4;1;1363;-0.49
4;1;1399;0.15
4;1;1507;0.74
4;1;1512;0.16
4;1;1550;-0.09
4;1;1604;0.3
4;1;1623;0.76
4;1;1626;-0.36
4;1;1665;0.5
4;1;1769;0
4;1;1778;-0.34
4;1;1827;0
4;1;1875;-0.32
4;1;1885;0.07
4;1;1900;0.05
4;1;1901;0
4;1;1902;-0.26
4;1;1903;-0.09
4;1;1904;0.21
4;1;1905;0
4;1;1909;-0.14
4;1;1961;-0.14
4;1;1991;-0.04
4;1;1999;-0.74
4;1;2066;-0.11
4;1;2068;-0.09
4;1;2082;-0.06
4;1;2099;-0.17
4;1;2113;0.56
4;1;2114;-0.07
4;1;2162;-0.31
