t;s;g;el
12;3;1162;-0.39
12;3;1195;0.13
12;3;1219;0.46
12;3;1242;0
12;3;1270;0.27
12;3;1290;-0.19
12;3;1292;0.22
12;3;1327;0.01
12;3;1359;-0.82
12;3;1393;0.11
12;3;1420;0.03
12;3;1422;0.15
12;3;1427;-0.43
12;3;1442;0.11
12;3;1451;0.4
12;3;1464;-0.13
12;3;1474;-0.18
12;3;1490;-0.4
12;3;1508;0.5
12;3;1544;-0.05
12;3;1585;0.23
12;3;1594;0.11
12;3;1601;-0.16
12;3;1671;0
12;3;1686;0.09
12;3;1694;0.96
12;3;1698;-0.19
12;3;1729;-0.49
12;3;1757;2.14
12;3;1765;0.61
12;3;1781;-0.36
12;3;1796;-0.22
12;3;1801;-0.24
12;3;1802;-0.06
12;3;1841;0.39
12;3;1866;0.32
12;3;1874;-0.54
12;3;1938;-0.11
12;3;2003;0.28
12;3;2029;-0.29
12;3;2036;-0.23
12;3;2111;0.61
12;3;2132;0.15
12;3;2158;-0.11
12;3;2238;0.38
12;3;2266;0.09
12;3;2277;-0.32
12;3;2281;-1.24
12;3;2352;-0.17
12;3;2384;-0.22
12;3;2468;-0.14
12;3;2516;0.09
12;3;2525;-0.37
12;3;2529;-0.14
12;3;2612;-0.08
12;3;2715;1.64
12;3;2774;0.16
12;3;2815;0.07
12;3;2875;0.1
12;3;2963;-0.32
12;3;2986;0.21
12;3;2990;-0.25
12;3;2999;0
12;3;3002;-0.17
12;3;3031;-0.37
12;3;3159;-0.41
12;3;3232;0.47
12;3;3267;-0.1
12;3;3270;-0.28
12;3;3301;0.14
12;3;3324;0.3
12;3;3401;0.1
12;3;3451;0.01
12;3;3456;-0.01
12;3;3483;0.17
12;3;3484;-0.45
12;3;3541;-0.18
12;3;3570;-0.42
12;3;3582;-1.04
12;3;3594;-0.04
12;3;3646;0.26
12;3;3650;-0.36
12;3;3697;0.31
12;3;3700;0.17
12;3;3720;-0.01
12;3;3724;-0.52
12;3;3747;-0.34
12;3;3772;0.01
12;3;3807;-0.32
12;3;3856;-0.16
12;3;3863;-0.27
12;3;4017;-0.24
12;3;4032;-0.01
12;3;4116;0
12;3;4130;0.16
12;3;4132;-0.1
12;3;4163;0.29
12;3;4202;0.4
12;3;4231;-0.02
12;3;4256;-0.53
12;3;4355;0.34
12;3;4380;0.06
12;3;4402;-0.07
12;3;4425;0.3
12;3;4427;0.24
12;3;4449;-0.15
12;3;4482;0
12;3;4548;-0.32
12;3;4552;-0.04
12;3;4624;-0.52
12;3;4679;-0.27
12;3;4686;1
12;3;4715;-0.08
12;3;4728;-0.43
12;3;4736;-0.54
12;3;4739;0.24
12;3;4795;-0.4
12;3;4797;0.02
12;3;4820;-0.12
12;3;4847;0.07
12;3;4988;-0.38
12;3;5067;-0.15
12;3;5104;0.08
12;3;5114;-0.45
12;3;5118;-0.87
12;3;5343;-0.49
12;3;5347;0.1
12;3;5374;-0.19
12;3;5469;-0.56
12;3;5485;-0.46
12;3;5492;-0.37
12;3;5500;0.02
12;3;5522;0.46
12;3;5655;-0.41
12;3;5656;-0.42
12;3;5657;-0.33
12;3;5658;0.28
12;3;5659;-0.1
12;3;5660;-0.46
12;3;5662;-0.62
12;3;6011;0.13
