t;s;g;el
12;3;3921;-0.32
12;3;3930;-0.21
12;3;4009;0.47
12;3;4087;0
12;3;4141;-0.33
12;3;4216;-0.75
12;3;4227;-0.28
12;3;4294;-0.51
12;3;4426;0.5
12;3;4452;0.13
12;3;4481;0
12;3;4511;-0.07
12;3;4543;0.4
12;3;4544;0.18
12;3;4587;0.33
12;3;4633;-0.02
12;3;4642;0.09
12;3;4665;0.25
12;3;4778;-0.28
12;3;4790;-0.28
12;3;4806;-0.07
12;3;4835;0.25
12;3;4886;0.75
12;3;4919;-0.14
12;3;4930;0.58
12;3;4938;-0.33
12;3;5111;-0.28
12;3;5140;0.37
12;3;5155;-0.07
12;3;5163;0.3
12;3;5194;0.08
12;3;5234;-0.33
12;3;5296;0.04
12;3;5305;0.3
12;3;5385;0.04
12;3;5393;-0.11
12;3;5432;0.04
12;3;5434;-0.27
12;3;5564;-0.1
12;3;5570;0
12;3;5579;-0.48
12;3;5583;-0.13
12;3;5622;0
12;3;5716;0.13
12;3;5773;0.18
12;3;5780;0.02
12;3;5782;0.39
12;3;5792;-0.68
12;3;5795;0.35
12;3;5828;-0.36
12;3;5835;-0.28
12;3;5849;-0.21
12;3;5914;0
12;3;5917;-0.39
12;3;5949;-0.06
12;3;5976;-0.22
12;3;6000;-0.28
12;3;6022;-0.26
12;3;6046;-0.15
12;3;6054;-0.12
12;3;6068;-0.97
13;0;29;0.1
13;0;57;0.06
13;0;65;0
13;0;67;-0.54
13;0;70;0
13;0;82;-0.15
13;0;348;0.18
13;0;379;-0.2
13;0;400;-0.06
13;0;445;-0.57
13;0;489;-0.04
13;0;515;-0.19
13;0;523;-0.21
13;0;543;-0.07
13;0;594;-0.03
13;0;607;-0.14
13;0;644;-0.15
13;0;654;-0.03
13;0;663;-0.28
13;0;677;0.01
13;0;685;-0.21
13;0;702;0.18
13;0;709;-0.31
13;0;782;-0.41
13;0;923;-0.23
13;0;926;-0.06
13;0;947;-0.25
13;0;983;-0.3
13;0;1034;0.06
13;0;1052;0.15
13;0;1132;-0.98
13;0;1225;-0.17
13;0;1230;-0.24
13;0;1257;-0.34
13;0;1264;-0.13
13;0;1269;-0.3
13;0;1273;-0.17
13;0;1293;-0.51
13;0;1313;-0.1
13;0;1349;-0.1
13;0;1374;-0.25
13;0;1421;0
13;0;1444;-0.22
13;0;1446;-0.09
13;0;1477;-0.18
13;0;1484;-0.32
13;0;1644;0
13;0;1655;-0.06
13;0;1693;0
13;0;1855;-0.07
13;0;2100;-0.3
13;0;2121;-0.23
13;0;2129;-0.15
13;0;2241;-0.09
13;0;2282;-0.22
13;0;2328;-0.21
13;0;2356;-0.37
13;0;2361;-0.1
13;0;2395;-0.23
13;0;2409;-0.15
13;0;2452;-0.12
13;0;2463;-0.35
13;0;2545;-0.38
13;0;2616;-0.07
13;0;2820;-0.13
13;0;2931;-0.32
13;0;2951;-0.19
13;0;2966;0.08
13;0;3003;-0.12
13;0;3089;-0.09
13;0;3131;-0.47
13;0;3133;0.09
13;0;3194;-0.35
13;0;3253;-0.16
13;0;3264;0
13;0;3325;-0.23
13;0;3327;-0.41
13;0;3355;-0.18
13;0;3381;-0.16
13;0;3391;0.14
13;0;3413;-0.27
13;0;3445;-0.2
13;0;3447;-0.03
13;0;3455;0.04
13;0;3458;-0.17
13;0;3493;-0.43
13;0;3506;-0.39
13;0;3557;-0.3
13;0;3565;-0.33
13;0;3577;-0.21
13;0;3628;-0.31
13;0;3805;-0.01
13;0;3821;-0.17
13;0;3824;-0.33
13;0;3843;-0.25
13;0;3866;-0.4
13;0;3877;-0.15
13;0;3898;-0.38
13;0;3921;-0.36
13;0;3930;0.17
13;0;4009;-0.19
13;0;4087;-0.02
13;0;4141;-0.33
13;0;4216;0.29
13;0;4227;-0.25
13;0;4294;-0.21
13;0;4426;-0.36
13;0;4452;-0.06
13;0;4481;0
13;0;4511;-0.45
13;0;4543;-0.34
13;0;4544;-0.1
13;0;4587;-0.43
13;0;4633;-0.14
13;0;4642;-0.42
13;0;4665;-0.24
13;0;4778;0.02
13;0;4790;-0.35
13;0;4806;-0.05
13;0;4835;-0.29
13;0;4886;0.91
13;0;4919;-0.28
13;0;4930;0
13;0;4938;-0.38
13;0;5111;-0.03
13;0;5140;-0.2
13;0;5155;-0.13
13;0;5163;-0.29
13;0;5194;-0.3
13;0;5234;-0.44
13;0;5296;-0.14
13;0;5305;0.23
13;0;5385;-0.24
13;0;5393;0
13;0;5432;-0.64
13;0;5434;0.19
13;0;5564;-0.15
13;0;5570;-0.24
13;0;5579;-0.35
13;0;5583;-0.18
13;0;5622;-0.19
13;0;5716;-0.18
13;0;5773;-0.26
13;0;5780;-0.13
13;0;5782;-0.46
13;0;5792;-0.3
13;0;5795;-0.19
13;0;5828;0.01
13;0;5835;-0.06
13;0;5849;-0.14
13;0;5914;-0.37
13;0;5917;0.27
13;0;5949;-0.32
13;0;5976;-0.3
13;0;6000;-0.2
13;0;6022;-0.26
13;0;6046;-0.06
13;0;6054;-0.2
13;0;6068;0
13;1;29;-0.08
13;1;57;-0.67
13;1;65;-0.12
13;1;67;-0.48
13;1;70;0.14
13;1;82;-0.01
13;1;348;-0.15
13;1;379;0.24
13;1;400;-0.58
13;1;445;0
13;1;489;-0.41
13;1;515;-0.41
13;1;523;-0.12
13;1;543;0
13;1;594;0.02
13;1;607;-0.11
13;1;644;0.1
13;1;654;0.03
13;1;663;-0.09
13;1;677;0.02
13;1;685;0.09
13;1;702;0.36
13;1;709;-0.25
13;1;782;-0.19
13;1;923;0.52
13;1;926;0.2
13;1;947;0.08
13;1;983;1.01
13;1;1034;0.79
13;1;1052;-1.14
13;1;1132;0.54
13;1;1225;0.11
13;1;1230;-0.33
13;1;1257;0
13;1;1264;-0.08
13;1;1269;-0.04
13;1;1273;-0.09
13;1;1293;0.05
13;1;1313;0.22
13;1;1349;0.15
13;1;1374;0.17
13;1;1421;-0.04
13;1;1444;-0.11
13;1;1446;0.34
13;1;1477;0.02
13;1;1484;0.15
13;1;1644;0.37
13;1;1655;0.16
13;1;1693;0.21
13;1;1855;-0.26
13;1;2100;0.21
13;1;2121;-0.12
13;1;2129;0.14
13;1;2241;-0.13
13;1;2282;-0.05
13;1;2328;0.7
13;1;2356;-0.15
13;1;2361;-0.75
13;1;2395;-0.6
13;1;2409;-0.3
13;1;2452;0
13;1;2463;0.31
13;1;2545;-0.1
13;1;2616;0.49
13;1;2820;-0.39
13;1;2931;0.67
13;1;2951;-0.12
13;1;2966;-0.46
13;1;3003;-0.02
13;1;3089;0.81
13;1;3131;0
13;1;3133;0.52
13;1;3194;0.21
13;1;3253;0.14
13;1;3264;-0.14
13;1;3325;0.24
13;1;3327;0.09
13;1;3355;-0.05
13;1;3381;0
13;1;3391;-0.03
13;1;3413;-0.03
13;1;3445;0.39
13;1;3447;-0.01
13;1;3455;0.32
13;1;3458;-0.12
13;1;3493;-0.01
13;1;3506;-0.92
13;1;3557;0.21
13;1;3565;0
13;1;3577;0.11
13;1;3628;0.29
13;1;3805;-0.22
13;1;3821;-0.04
13;1;3824;0.03
13;1;3843;-0.47
13;1;3866;-0.15
13;1;3877;0.23
13;1;3898;-0.04
13;1;3921;0
13;1;3930;-0.25
13;1;4009;0.11
13;1;4087;0.29
13;1;4141;0.01
13;1;4216;-0.41
13;1;4227;0.66
13;1;4294;-0.05
13;1;4426;0.32
13;1;4452;0.12
13;1;4481;0
13;1;4511;-0.1
13;1;4543;0.13
13;1;4544;0.17
13;1;4587;0
13;1;4633;0.6
13;1;4642;0.42
13;1;4665;0.27
13;1;4778;0.32
13;1;4790;-0.35
13;1;4806;-1.11
13;1;4835;0
13;1;4886;0
13;1;4919;-0.37
13;1;4930;1.05
13;1;4938;-0.07
13;1;5111;0.11
13;1;5140;0.06
13;1;5155;-0.33
13;1;5163;0.3
13;1;5194;0.16
13;1;5234;0.29
13;1;5296;0.38
13;1;5305;0.05
13;1;5385;0.32
13;1;5393;0.93
13;1;5432;-0.6
13;1;5434;0.05
13;1;5564;-0.08
13;1;5570;-0.15
13;1;5579;0.09
13;1;5583;-0.02
13;1;5622;0.18
13;1;5716;-0.32
13;1;5773;0.03
13;1;5780;0
13;1;5782;0.22
13;1;5792;0.22
13;1;5795;0.21
13;1;5828;0.1
13;1;5835;0
13;1;5849;0.13
13;1;5914;-0.13
13;1;5917;0.55
13;1;5949;-0.27
13;1;5976;-0.25
13;1;6000;-0.13
13;1;6022;1.58
13;1;6046;0.58
13;1;6054;0.12
13;1;6068;0
13;2;29;0
13;2;57;0
13;2;65;-0.15
13;2;67;-1.66
13;2;70;0
13;2;82;0
13;2;348;0.5
13;2;379;0.26
13;2;400;0.17
13;2;445;-0.27
13;2;489;-0.29
13;2;515;-0.81
13;2;523;-0.18
13;2;543;-0.11
13;2;594;0.13
13;2;607;0
13;2;644;-0.1
13;2;654;0.03
13;2;663;0.51
13;2;677;0.02
13;2;685;-0.1
13;2;702;0
13;2;709;0
13;2;782;-0.38
13;2;923;0
13;2;926;0.15
13;2;947;0
13;2;983;-0.27
13;2;1034;0.16
13;2;1052;0
13;2;1132;0
13;2;1225;-0.11
13;2;1230;0
13;2;1257;0.01
13;2;1264;-0.13
13;2;1269;0.57
13;2;1273;0.1
13;2;1293;-0.11
13;2;1313;0.1
13;2;1349;0
13;2;1374;0.3
13;2;1421;0.46
13;2;1444;0.73
13;2;1446;0
13;2;1477;0.61
13;2;1484;0.13
13;2;1644;-0.09
13;2;1655;0
13;2;1693;0.25
13;2;1855;0
13;2;2100;0
13;2;2121;-0.47
13;2;2129;0.19
13;2;2241;-0.18
13;2;2282;0
13;2;2328;-0.03
13;2;2356;0.17
13;2;2361;-0.05
13;2;2395;0.08
13;2;2409;-0.05
13;2;2452;0
13;2;2463;-0.33
13;2;2545;-0.11
13;2;2616;0
13;2;2820;0.01
13;2;2931;-0.04
13;2;2951;-0.06
13;2;2966;0.09
13;2;3003;0.22
13;2;3089;-0.14
13;2;3131;0.28
13;2;3133;0.49
13;2;3194;0
13;2;3253;0.04
13;2;3264;0
13;2;3325;0.4
13;2;3327;0.14
13;2;3355;0.03
13;2;3381;0.1
13;2;3391;0.01
13;2;3413;-0.01
13;2;3445;0.27
13;2;3447;0.38
13;2;3455;0.16
13;2;3458;0.86
13;2;3493;0.28
13;2;3506;-0.74
13;2;3557;0.49
13;2;3565;0.21
13;2;3577;0.03
13;2;3628;0.02
13;2;3805;0
13;2;3821;0.09
13;2;3824;-0.16
13;2;3843;-0.3
13;2;3866;0.1
13;2;3877;0.13
13;2;3898;0
13;2;3921;0
13;2;3930;-0.62
13;2;4009;-0.63
13;2;4087;-0.11
13;2;4141;0.45
13;2;4216;0
13;2;4227;0.4
13;2;4294;0
13;2;4426;-0.04
13;2;4452;0.37
13;2;4481;0.93
13;2;4511;-0.19
13;2;4543;0
13;2;4544;0
13;2;4587;-0.12
13;2;4633;0.09
13;2;4642;0.08
13;2;4665;0
13;2;4778;-0.39
13;2;4790;0.08
13;2;4806;0.17
13;2;4835;0.14
13;2;4886;0.13
13;2;4919;-0.06
13;2;4930;0.41
13;2;4938;0.43
13;2;5111;0.05
13;2;5140;-0.26
13;2;5155;-0.24
13;2;5163;0.2
13;2;5194;0.18
13;2;5234;0.07
13;2;5296;0
13;2;5305;0
13;2;5385;0.13
13;2;5393;0
13;2;5432;-0.3
13;2;5434;-0.02
13;2;5564;-0.27
13;2;5570;0.02
13;2;5579;-0.37
13;2;5583;0
13;2;5622;0
13;2;5716;-0.06
13;2;5773;0.16
13;2;5780;0.49
13;2;5782;0.44
13;2;5792;-0.37
13;2;5795;0.21
13;2;5828;0.27
13;2;5835;0
13;2;5849;0.18
13;2;5914;-0.25
13;2;5917;0
13;2;5949;0
13;2;5976;-0.14
13;2;6000;-0.72
13;2;6022;0.25
13;2;6046;0
13;2;6054;-0.17
13;2;6068;-0.2
13;3;29;0.42
13;3;57;-0.01
13;3;65;0.36
13;3;67;-0.39
13;3;70;0
13;3;82;0.06
13;3;348;-0.02
13;3;379;0.48
13;3;400;0.05
13;3;445;0.2
13;3;489;0
13;3;515;0.22
13;3;523;-0.07
13;3;543;-0.03
13;3;594;-0.08
13;3;607;0.08
13;3;644;0.08
13;3;654;-0.19
13;3;663;0.5
13;3;677;-0.13
13;3;685;0.03
13;3;702;-0.09
13;3;709;0.37
13;3;782;-0.25
13;3;923;-0.35
13;3;926;-0.33
13;3;947;0.03
13;3;983;0.17
13;3;1034;-0.11
13;3;1052;0.98
13;3;1132;0.07
13;3;1225;-0.07
13;3;1230;-0.21
13;3;1257;0.01
13;3;1264;-0.15
13;3;1269;-0.1
13;3;1273;-0.26
13;3;1293;-0.18
13;3;1313;0.18
13;3;1349;-0.27
13;3;1374;0.11
13;3;1421;0.18
13;3;1444;-0.25
13;3;1446;0.07
13;3;1477;0.18
13;3;1484;0.31
13;3;1644;0
13;3;1655;-0.09
13;3;1693;0.06
13;3;1855;0.04
13;3;2100;-0.36
13;3;2121;0.01
13;3;2129;0.31
13;3;2241;0.13
13;3;2282;0.11
13;3;2328;0.08
13;3;2356;0.06
13;3;2361;-0.34
13;3;2395;0.16
13;3;2409;0.11
13;3;2452;0.15
13;3;2463;0.08
13;3;2545;0.11
13;3;2616;0.02
13;3;2820;-0.15
13;3;2931;-0.03
13;3;2951;0.26
13;3;2966;0.19
13;3;3003;0.22
13;3;3089;0.15
13;3;3131;0.38
13;3;3133;-0.08
13;3;3194;-0.27
13;3;3253;-0.18
13;3;3264;0.05
13;3;3325;-0.1
13;3;3327;0
13;3;3355;0.11
13;3;3381;-0.02
13;3;3391;-0.21
13;3;3413;-0.13
13;3;3445;-0.15
13;3;3447;0.36
13;3;3455;-0.06
13;3;3458;-0.03
13;3;3493;-0.04
13;3;3506;0.01
13;3;3557;0.3
13;3;3565;0.06
13;3;3577;0.13
13;3;3628;-0.11
13;3;3805;-0.57
13;3;3821;-0.11
13;3;3824;-0.22
13;3;3843;0.24
13;3;3866;-0.14
13;3;3877;-0.36
13;3;3898;0.09
13;3;3921;-0.11
13;3;3930;0.22
13;3;4009;0.17
13;3;4087;0.32
13;3;4141;0.19
13;3;4216;-0.22
13;3;4227;0.14
13;3;4294;-0.01
13;3;4426;0.17
13;3;4452;0.15
13;3;4481;0
13;3;4511;0.23
13;3;4543;0.19
13;3;4544;0.29
13;3;4587;-0.05
13;3;4633;-0.19
13;3;4642;0.01
13;3;4665;0.16
13;3;4778;-0.57
13;3;4790;0.14
13;3;4806;0.25
13;3;4835;-0.15
13;3;4886;0.45
13;3;4919;-0.06
13;3;4930;0.11
13;3;4938;-0.13
13;3;5111;-0.15
13;3;5140;0.3
13;3;5155;0.07
13;3;5163;-0.11
13;3;5194;-0.03
13;3;5234;0.04
13;3;5296;0.4
13;3;5305;0.06
13;3;5385;0.3
13;3;5393;0.36
13;3;5432;-0.12
13;3;5434;-0.15
13;3;5564;-0.3
13;3;5570;-0.2
13;3;5579;0.12
13;3;5583;-0.05
13;3;5622;0.2
13;3;5716;-0.16
13;3;5773;0.03
13;3;5780;-0.09
13;3;5782;0.75
13;3;5792;0.24
13;3;5795;0.04
13;3;5828;0.06
13;3;5835;-0.19
13;3;5849;-0.29
13;3;5914;0.23
13;3;5917;-0.3
13;3;5949;-0.23
13;3;5976;0.07
13;3;6000;-0.1
13;3;6022;0.07
13;3;6046;0.1
13;3;6054;-0.07
13;3;6068;-0.48
